order_id,customer_id,order_status,shipping_address,shipping_city,shipping_country,order_date,shipped_date,delivered_date
1273,469,delivered,5183 Angela Hollow,East Brandon,Namibia,2024-06-26,2024-06-28,2024-07-05
1274,189,delivered,14678 Wise Wall Suite 935,Sarahfort,Fiji,2025-07-28,2025-08-01,2025-08-04
1275,407,delivered,6819 Santos Estates Apt. 327,Lopezstad,Niue,2025-08-26,2025-08-29,2025-09-01
1276,442,delivered,0952 Goodwin Roads,South Debbie,Colombia,2025-02-06,2025-02-10,2025-02-11
1277,62,delivered,042 Walker Branch,Morenoberg,Uzbekistan,2025-12-12,2025-12-13,2025-12-16
1278,361,delivered,5575 Curry Manors Suite 505,Andersonfort,Cote d'Ivoire,2025-11-03,2025-11-07,2025-11-14
1279,27,delivered,34608 Kimberly Lodge,Rangelmouth,United Arab Emirates,2025-10-28,2025-11-01,2025-11-06
1280,120,returned,1068 Michelle Glen,New Matthew,Slovenia,2025-08-15,2025-08-17,2025-08-20
1281,330,pending,830 Wise Fort Apt. 870,Jeremyfurt,Angola,2022-06-06,,
1282,499,confirmed,77337 Roger Prairie,Nelsonhaven,Macao,2025-10-08,,
1283,261,confirmed,591 Laura Track,Theresabury,Oman,2025-08-16,,
1284,4,delivered,4408 Burnett Walk Suite 397,South Sharonhaven,France,2024-06-05,2024-06-10,2024-06-17
1285,5,delivered,1113 Schmidt Camp,North Brenda,Faroe Islands,2024-09-04,2024-09-06,2024-09-09
1286,111,delivered,05494 Barnes Haven,Ericton,Indonesia,2025-12-11,2025-12-15,2025-12-20
1287,131,shipped,0505 Olsen Via Suite 804,Doyleland,Bosnia and Herzegovina,2025-12-22,2025-12-24,
1288,152,pending,89856 Ryan Knolls,Olivialand,Mayotte,2025-11-26,,
1289,411,confirmed,14844 Bonnie Hill,Lake Thomas,Taiwan,2023-12-22,,
1290,215,pending,4710 John Lodge,Matthewfurt,Christmas Island,2025-12-20,,
1291,137,pending,90077 Carlos Creek Apt. 652,Adrianastad,Saint Helena,2025-10-30,,
1292,241,shipped,290 Perez Spring,Dominiqueburgh,Mongolia,2024-03-02,2024-03-04,
1293,115,delivered,820 Brianna Squares Apt. 746,Thompsonstad,Uruguay,2025-03-28,2025-04-01,2025-04-08
1294,153,delivered,25903 Robert Rest,South Randallview,Yemen,2023-03-20,2023-03-22,2023-03-25
1295,25,delivered,1019 Charles Fords Suite 732,Arianaview,Tuvalu,2025-01-13,2025-01-17,2025-01-22
1296,330,shipped,283 Martinez Port Suite 677,Edwardville,Tokelau,2022-05-30,2022-06-03,
1297,288,confirmed,878 Oscar Pass,Davisburgh,Haiti,2024-07-13,,
1298,84,delivered,6726 Haney Ferry Suite 861,Lindaside,Argentina,2024-12-02,2024-12-06,2024-12-11
1299,286,cancelled,4703 Ellen Lakes,Lake Steven,Somalia,2025-10-27,,
1300,441,delivered,548 Priscilla Inlet,Eatonburgh,Saint Martin,2025-09-06,2025-09-08,2025-09-12
1301,319,returned,452 Taylor Mountains Apt. 605,West Daniel,Gibraltar,2025-10-16,2025-10-17,2025-10-18
1302,122,delivered,830 Scott Gardens Apt. 738,Oconnellport,Yemen,2025-10-14,2025-10-15,2025-10-22
1303,57,pending,99716 Jackson River,Port Alfredshire,Mauritania,2025-11-08,,
1304,143,delivered,8421 Smith Oval,Tonyton,Papua New Guinea,2024-03-18,2024-03-23,2024-03-29
1305,357,delivered,25380 Willie Harbors Apt. 018,Kristopherland,Costa Rica,2023-12-17,2023-12-18,2023-12-22
1306,114,delivered,4949 Leah Parkways Suite 546,West Allen,Papua New Guinea,2025-12-03,2025-12-08,2025-12-09
1307,413,shipped,7364 Richard Pines,Kimberlybury,Holy See (Vatican City State),2025-05-14,2025-05-19,
1308,13,shipped,6788 Williams Cliffs Suite 450,Weaverborough,Armenia,2025-10-13,2025-10-16,
1309,92,shipped,3513 Ashley Mission Apt. 218,Port Trevorberg,Russian Federation,2024-04-26,2024-05-01,
1310,153,delivered,547 Rachel Knolls Suite 230,Brownborough,French Southern Territories,2022-10-24,2022-10-27,2022-11-01
1311,494,pending,900 Ricky Turnpike,Adamsmouth,Kazakhstan,2025-11-20,,
1312,151,shipped,87804 Clifford Garden,South Brandonfurt,China,2024-12-05,2024-12-07,
1313,469,delivered,95670 Young Burg Suite 058,West Michaelstad,Barbados,2024-05-23,2024-05-25,2024-06-01
1314,236,confirmed,61776 Ashley Way Apt. 860,Micheleville,Sudan,2024-07-22,,
1315,299,shipped,67504 David Port Apt. 782,Port Michaelchester,Bosnia and Herzegovina,2022-12-10,2022-12-15,
1316,297,confirmed,04827 Eric Islands,Reynoldsmouth,Antigua and Barbuda,2024-09-15,,
1317,260,delivered,8396 Hood Ridges Suite 144,Jonathanview,Germany,2024-04-17,2024-04-21,2024-04-24
1318,469,delivered,650 White Shoals,Sarahshire,Kiribati,2024-09-14,2024-09-19,2024-09-20
1319,296,delivered,33809 Soto Gateway Suite 203,Port Jameschester,Bermuda,2024-04-06,2024-04-10,2024-04-17
1320,71,pending,84423 Herrera Loaf Suite 729,New Michaelmouth,Qatar,2025-12-17,,
1321,253,shipped,537 Taylor Forge,Lake Sarahland,Malawi,2025-04-06,2025-04-09,
1322,26,delivered,3963 Charles Harbors,South Rogerstad,Guinea,2025-10-17,2025-10-18,2025-10-20
1323,243,pending,053 Cole Throughway Suite 216,East Eileen,Puerto Rico,2025-07-17,,
1324,497,delivered,4309 Mary Motorway Suite 089,Ericashire,Lebanon,2025-06-11,2025-06-16,2025-06-22
1325,116,confirmed,57696 Barbara Drive,New Jeremyside,Guatemala,2023-12-18,,
1326,467,delivered,0759 Coleman Hills Apt. 741,Christinaburgh,Somalia,2024-12-09,2024-12-10,2024-12-17
1327,59,delivered,07255 Perry Underpass Suite 246,Haroldfurt,El Salvador,2025-10-16,2025-10-20,2025-10-24
1328,112,delivered,642 Alexander Ramp Suite 079,New Kimberly,Ukraine,2024-08-30,2024-09-01,2024-09-05
1329,329,delivered,3772 John Falls,Nicholsshire,Colombia,2024-03-06,2024-03-08,2024-03-10
1330,46,confirmed,56266 Gregory Tunnel,Erikhaven,Saint Kitts and Nevis,2025-12-17,,
1331,93,shipped,207 Knight Brooks,Chavezmouth,United States Minor Outlying Islands,2025-11-20,2025-11-25,
1332,134,shipped,4184 Darlene Track Apt. 280,Blackwellton,Jamaica,2024-02-11,2024-02-16,
1333,135,delivered,45728 Webb Groves,Scottfurt,Aruba,2025-07-20,2025-07-21,2025-07-26
1334,235,delivered,6962 Joseph Isle,Jamietown,Montenegro,2025-09-05,2025-09-06,2025-09-09
1335,158,delivered,47193 Miller Ports,Lake Marystad,Vanuatu,2024-06-23,2024-06-28,2024-06-30
1336,386,shipped,4629 Edwards Court,Lake Stevenchester,South Georgia and the South Sandwich Islands,2025-01-31,2025-02-04,
1337,125,delivered,857 Johnson Fall,Rodgersstad,Mali,2024-09-06,2024-09-08,2024-09-14
1338,133,delivered,635 Delgado Pine Apt. 279,Charlesland,French Guiana,2022-05-21,2022-05-23,2022-05-28
1339,234,cancelled,25531 Joel Ridges,North Brianfort,Togo,2025-05-15,,
1340,216,cancelled,8307 William Plaza Suite 500,Romerofurt,Mauritania,2024-04-06,,
1341,103,delivered,357 Matthew Passage Apt. 612,Allenport,Sweden,2024-12-12,2024-12-13,2024-12-19
1342,314,delivered,9118 Megan Drive,East Caleb,Fiji,2025-04-18,2025-04-23,2025-04-27
1343,118,delivered,42286 Christina Courts Apt. 166,Ellishaven,Lithuania,2025-10-18,2025-10-23,2025-10-30
1344,39,delivered,310 Anderson Village,North Brettshire,Belize,2025-10-15,2025-10-18,2025-10-23
1345,46,confirmed,847 Brandon Shoal Apt. 743,Lake Samantha,Jordan,2025-11-05,,
1346,411,delivered,9730 Kimberly Motorway Suite 438,Hansenside,Cayman Islands,2025-04-30,2025-05-04,2025-05-06
1347,94,delivered,4893 Austin Wall,Stacyberg,United States Minor Outlying Islands,2025-11-27,2025-11-30,2025-12-04
1348,427,pending,7635 Williams Ridge,West Kelseyfort,Saudi Arabia,2023-04-23,,
1349,490,shipped,15934 Nelson Branch,West Ericland,Cuba,2024-06-24,2024-06-27,
1350,438,pending,481 Lane Rapids,New Haleyland,Suriname,2025-09-26,,
1351,323,pending,117 Jones Ferry,New Crystaltown,Comoros,2024-04-21,,
1352,394,confirmed,76938 Mathews Run Suite 038,Orrborough,Montenegro,2024-01-09,,
1353,104,cancelled,4880 Monica Passage Apt. 603,Nelsonport,Fiji,2025-10-16,,
1354,12,cancelled,98288 Barry Dam,North Angelashire,Holy See (Vatican City State),2024-04-28,,
1355,474,cancelled,85599 Campbell Freeway Apt. 808,North David,Colombia,2025-01-11,,
1356,288,shipped,941 Anthony Tunnel,East Christopherborough,Belize,2025-07-15,2025-07-17,
1357,192,delivered,4207 Austin Village,Graymouth,Azerbaijan,2025-05-22,2025-05-24,2025-05-30
1358,320,delivered,951 Brown Isle,North Lisaberg,Cocos (Keeling) Islands,2025-03-08,2025-03-11,2025-03-17
1359,142,delivered,28150 Michael Overpass,Summersport,British Virgin Islands,2024-06-01,2024-06-05,2024-06-11
1360,210,delivered,591 Adam Parks,Jonesmouth,Wallis and Futuna,2024-11-20,2024-11-22,2024-11-23
1361,2,confirmed,592 Anna Harbors Suite 275,Kristineland,Central African Republic,2025-12-29,,
1362,337,returned,693 Sharp Prairie,Hallberg,Ghana,2023-12-24,2023-12-25,2023-12-26
1363,325,shipped,574 Gibson Flat,North Frankport,Niger,2025-11-25,2025-11-28,
1364,52,delivered,140 Robert Mount,Patrickport,Macao,2024-02-17,2024-02-20,2024-02-25
1365,463,confirmed,734 Williams Branch,Lake Paulville,Japan,2024-02-17,,
1366,243,delivered,34417 Olson Tunnel,East Ashleyshire,Uzbekistan,2025-09-09,2025-09-11,2025-09-15
1367,16,delivered,87294 Peter Common Suite 388,Katelynville,Malawi,2024-08-07,2024-08-11,2024-08-16
1368,439,delivered,9349 Matthew Drive Apt. 969,Johnsonborough,France,2025-10-07,2025-10-08,2025-10-13
1369,19,delivered,94909 Ryan Oval Suite 143,North Elizabethhaven,Myanmar,2024-12-02,2024-12-06,2024-12-09
1370,300,confirmed,285 Price Tunnel,Bradleyborough,Equatorial Guinea,2025-01-21,,
1371,310,confirmed,722 Robert Throughway,East Chloeton,Slovakia (Slovak Republic),2025-12-30,,
1372,251,delivered,82402 Mackenzie Creek Suite 297,Schaefermouth,Grenada,2024-10-14,2024-10-16,2024-10-22
1373,35,confirmed,36439 Francisco Courts,East Shannonstad,Denmark,2023-12-11,,
1374,284,delivered,19321 Thomas Green,Natashaborough,Azerbaijan,2024-12-02,2024-12-05,2024-12-11
1375,176,delivered,606 Freeman Pine,New Kyleton,Palestinian Territory,2023-03-10,2023-03-11,2023-03-18
1376,473,delivered,05161 Jones Street,Chaseberg,Fiji,2025-12-25,2025-12-26,2025-12-31
1377,458,delivered,590 James Mount,New Victoriahaven,Kenya,2025-07-01,2025-07-02,2025-07-03
1378,22,returned,152 Melissa Vista,Lake Richardmouth,New Zealand,2025-04-21,2025-04-26,2025-04-30
1379,337,delivered,2940 Williams Alley Apt. 819,Pageton,Burkina Faso,2025-11-14,2025-11-18,2025-11-19
1380,118,delivered,140 Stephanie Flats Apt. 115,Paigetown,Central African Republic,2025-09-25,2025-09-29,2025-10-03
1381,47,delivered,919 Amanda Mountains,Edwardsbury,Morocco,2025-12-26,2025-12-27,2026-01-02
1382,415,delivered,1809 Tiffany Road Suite 711,Janetton,Liechtenstein,2023-07-25,2023-07-30,2023-08-03
1383,75,delivered,13525 Ford Island,North Charlesview,Brazil,2025-10-18,2025-10-22,2025-10-27
1384,264,returned,94609 Wade Well,East Tammy,Mexico,2025-09-12,2025-09-14,2025-09-15
1385,294,confirmed,56944 Anderson Club Apt. 825,Cantuport,Taiwan,2024-07-05,,
1386,4,shipped,7696 Stephanie Junction Suite 940,Kimberlyberg,French Polynesia,2023-04-08,2023-04-10,
1387,435,returned,330 Laura Way,Lake Seanville,Chile,2023-01-20,2023-01-25,2023-01-27
1388,381,returned,81064 Kelly Road,Leeport,Macao,2025-12-16,2025-12-19,2025-12-23
1389,237,delivered,542 Nguyen Island Suite 294,Port Larry,New Zealand,2025-11-13,2025-11-15,2025-11-22
1390,40,confirmed,40822 Cannon Corner Apt. 503,West Loriborough,Czech Republic,2025-05-17,,
1391,282,delivered,565 Smith Streets,Loweryshire,French Polynesia,2025-04-21,2025-04-24,2025-04-29
1392,293,delivered,88737 Lawson Landing,Williammouth,Netherlands,2025-08-11,2025-08-14,2025-08-16
1393,168,delivered,3195 Salazar Villages Apt. 461,West Mistyview,Poland,2025-08-22,2025-08-24,2025-08-26
1394,331,delivered,36097 Alison Bypass,Brownmouth,United Arab Emirates,2025-12-18,2025-12-22,2025-12-23
1395,473,delivered,84018 Edwards Forest Suite 758,Coltonbury,Tanzania,2025-07-26,2025-07-29,2025-08-05
1396,500,shipped,14101 Dennis Villages,Ericmouth,Palau,2024-09-30,2024-10-02,
1397,323,returned,1891 Zavala Keys,Nicholsfurt,Guernsey,2025-12-14,2025-12-19,2025-12-20
1398,167,delivered,96762 Arnold Shoals Apt. 611,Williamland,Cote d'Ivoire,2023-02-08,2023-02-10,2023-02-16
1399,13,delivered,0457 Kristen Light Suite 467,New Kimberly,Fiji,2024-11-29,2024-12-02,2024-12-06
1400,171,delivered,633 Monroe Stream Apt. 489,New Joeton,Eritrea,2023-07-17,2023-07-21,2023-07-23
1401,26,delivered,1588 John Mountains,Bennettchester,South Georgia and the South Sandwich Islands,2025-09-06,2025-09-11,2025-09-16
1402,351,shipped,70225 Jimenez Club,Lake Cathy,Estonia,2025-09-19,2025-09-21,
1403,103,delivered,311 Perry Junctions Suite 039,New Ryan,Mongolia,2025-01-29,2025-02-01,2025-02-07
1404,225,shipped,71690 Morton Divide Apt. 759,New Brittanymouth,Venezuela,2025-10-04,2025-10-07,
1405,241,delivered,0726 Scott Road Suite 503,Markbury,Central African Republic,2024-11-12,2024-11-15,2024-11-18
1406,471,confirmed,09642 Bowman Drives,Carlsonside,Madagascar,2023-07-31,,
1407,93,cancelled,197 Washington Spurs,Donovanberg,Iraq,2025-10-13,,
1408,3,returned,2327 Wood Valley Apt. 141,Susanshire,Mexico,2025-10-31,2025-11-02,2025-11-09
1409,150,delivered,783 Hall View Apt. 901,North Duaneshire,Saint Barthelemy,2024-05-16,2024-05-18,2024-05-24
1410,173,delivered,502 James Plain,New Duanehaven,Qatar,2025-10-15,2025-10-20,2025-10-23
1411,405,delivered,264 Gonzalez Lodge,Jessicaville,Grenada,2025-09-11,2025-09-15,2025-09-19
1412,252,shipped,40267 Jones Crossing,New Vincentshire,Antarctica (the territory South of 60 deg S),2025-07-11,2025-07-14,
1413,158,shipped,47964 Jennifer Roads,West Christopherhaven,Suriname,2023-07-25,2023-07-26,
1414,415,delivered,390 Jenkins Motorway Apt. 289,North Matthewville,Portugal,2025-12-30,2026-01-02,2026-01-04
1415,456,confirmed,02651 Crystal Terrace Suite 314,Georgehaven,Seychelles,2025-10-09,,
1416,136,cancelled,422 Nathaniel Orchard Suite 385,New Samanthafort,Namibia,2025-12-23,,
1417,117,delivered,359 Cook Springs Suite 642,Brucemouth,Cocos (Keeling) Islands,2024-03-26,2024-03-27,2024-04-02
1418,178,delivered,71401 Natasha Cliffs Apt. 728,Lindahaven,Timor-Leste,2024-11-14,2024-11-16,2024-11-18
1419,474,delivered,007 Butler Hill Suite 720,Tinafurt,Tunisia,2025-09-30,2025-10-01,2025-10-03
1420,140,confirmed,4891 Laura Ford Suite 846,Rachaelfurt,Austria,2025-01-06,,
1421,393,delivered,36473 Campbell Lane Apt. 911,New Peter,Turks and Caicos Islands,2024-06-03,2024-06-08,2024-06-13
1422,38,pending,091 White Estate Apt. 772,Millerport,Norway,2024-09-28,,
1423,232,cancelled,3820 Thomas Mount,Rogersbury,Tonga,2024-01-19,,
1424,483,shipped,20238 Daniel Valley Suite 398,West Danielchester,Kazakhstan,2024-12-25,2024-12-28,
1425,259,confirmed,306 Rodriguez Spring Suite 055,South Danaview,Venezuela,2025-10-10,,
1426,495,delivered,3792 Smith Trail Suite 747,Sanchezbury,Kenya,2023-12-17,2023-12-21,2023-12-23
1427,386,delivered,91474 Elizabeth Spur Suite 307,Jennifermouth,Kuwait,2023-07-03,2023-07-07,2023-07-09
1428,473,returned,190 Michelle Lake,Port Laurenfort,Guernsey,2025-11-07,2025-11-09,2025-11-13
1429,20,delivered,777 Ferguson Plain Suite 054,Amyport,Peru,2025-06-30,2025-07-04,2025-07-05
1430,351,delivered,0297 Patrick Street,Josephhaven,United States Virgin Islands,2024-11-11,2024-11-12,2024-11-16
1431,145,delivered,28931 Calvin Harbors,Gonzalezchester,Aruba,2024-10-05,2024-10-06,2024-10-13
1432,314,delivered,74999 Michael Cliff,Lake Pamelafort,Montserrat,2025-06-17,2025-06-19,2025-06-21
1433,442,delivered,4872 Brown Dale Apt. 166,Hoganhaven,Bahamas,2024-01-26,2024-01-31,2024-02-03
1434,157,shipped,119 Chavez Road,Whiteview,Nauru,2022-12-26,2022-12-31,
1435,421,confirmed,679 Patrick Track,North Sarahtown,Czech Republic,2024-09-27,,
1436,436,delivered,36939 William Well,Andreafort,Costa Rica,2024-11-13,2024-11-15,2024-11-18
1437,54,delivered,190 Larson Cliffs Suite 146,West Jasonmouth,Germany,2024-05-02,2024-05-06,2024-05-11
1438,4,delivered,0240 James Spring,Port Emma,Fiji,2023-07-07,2023-07-08,2023-07-11
1439,275,confirmed,97119 Jones Unions,Jasonfort,Panama,2025-12-22,,
1440,253,cancelled,72645 Herrera Land Apt. 932,Whiteside,Denmark,2025-11-01,,
1441,234,returned,589 Madeline Ridges,Sotofort,Cyprus,2024-10-07,2024-10-09,2024-10-14
1442,380,delivered,051 Allison Hill,South Kylechester,Monaco,2025-05-16,2025-05-20,2025-05-26
1443,51,cancelled,0751 Briana Key Apt. 925,Lake Ashleyville,Fiji,2025-10-12,,
1444,145,cancelled,6967 Julie Groves Apt. 840,Vincenthaven,Gambia,2025-06-12,,
1445,130,shipped,8261 Stephanie Fort,Anthonyfurt,Madagascar,2024-12-25,2024-12-28,
1446,206,shipped,33146 Perry Plains,Hernandeztown,Isle of Man,2023-05-18,2023-05-20,
1447,171,delivered,5565 Scott Prairie Apt. 940,Natalieland,Saint Pierre and Miquelon,2023-10-15,2023-10-16,2023-10-23
1448,497,confirmed,15213 Day Glens,Lake Melissa,Algeria,2024-06-21,,
1449,91,delivered,984 Joseph Turnpike,Lesterville,Panama,2024-09-04,2024-09-08,2024-09-15
1450,399,delivered,8310 Meghan Wall,Kinghaven,Solomon Islands,2023-12-26,2023-12-31,2024-01-02
1451,73,delivered,8539 Kendra Islands,New Casey,Mayotte,2024-12-31,2025-01-04,2025-01-05
1452,431,confirmed,4977 James Knoll Apt. 021,Noblebury,Anguilla,2025-06-13,,
1453,25,shipped,62692 Contreras Grove,South Veronica,Cambodia,2025-03-15,2025-03-19,
1454,286,delivered,972 Gutierrez Mews,Colemanbury,United States Virgin Islands,2024-06-10,2024-06-14,2024-06-15
1455,50,delivered,14831 Clark Spur,Mullinsstad,Hong Kong,2025-05-11,2025-05-15,2025-05-22
1456,186,confirmed,659 Alyssa Manor Apt. 308,Dianaland,Tanzania,2024-01-08,,
1457,465,shipped,750 Jeremy Ridges Apt. 512,Susantown,British Virgin Islands,2025-07-24,2025-07-29,
1458,167,returned,370 Smith Inlet,North Sarahmouth,Heard Island and McDonald Islands,2023-07-26,2023-07-28,2023-08-03
1459,387,delivered,18346 Hanna Cove,East Brittanyview,Armenia,2024-10-15,2024-10-18,2024-10-21
1460,165,delivered,8132 Williams Plains Suite 491,Port Kylefort,Kazakhstan,2025-12-21,2025-12-26,2026-01-02
1461,147,confirmed,81007 Howard Drives,Lake Gabrielside,Syrian Arab Republic,2025-04-02,,
1462,232,delivered,440 Gregory Passage,North Noahmouth,Burkina Faso,2024-12-31,2025-01-05,2025-01-10
1463,402,returned,0542 Isabel Curve,North Billmouth,Monaco,2025-07-23,2025-07-26,2025-07-27
1464,156,delivered,45622 John Causeway Apt. 658,Gregorystad,Samoa,2025-04-03,2025-04-04,2025-04-11
1465,337,cancelled,77182 Tanya Springs Suite 636,East Natasha,Ghana,2025-09-06,,
1466,355,delivered,688 Trevino Grove Apt. 719,Port Sarahfort,Australia,2025-02-04,2025-02-05,2025-02-10
1467,189,delivered,12679 Reed Hollow Apt. 477,Georgeview,Guam,2025-12-23,2025-12-26,2026-01-01
1468,9,shipped,90033 Owens Harbors,Lake Roberttown,Bosnia and Herzegovina,2023-03-30,2023-04-01,
1469,207,pending,821 Theresa Place Suite 204,Cervantesville,France,2023-05-25,,
1470,84,delivered,52332 Darrell Knoll,Mejiashire,Ghana,2024-12-24,2024-12-28,2025-01-01
1471,228,delivered,9298 Escobar Wells Suite 783,Joefurt,Qatar,2024-07-05,2024-07-07,2024-07-13
1472,382,delivered,383 Cook Port Suite 981,Meganstad,Senegal,2022-11-07,2022-11-09,2022-11-16
1473,46,delivered,446 Carlson Wells,Darrellview,Ghana,2025-10-30,2025-11-02,2025-11-07
1474,361,delivered,305 Angela Radial Apt. 808,West Rhondafurt,Saint Vincent and the Grenadines,2025-10-05,2025-10-09,2025-10-13
1475,6,returned,1684 Taylor Creek,Port Sheribury,Kuwait,2024-08-09,2024-08-10,2024-08-11
1476,221,delivered,802 Christopher Locks,Port Mollyview,Hungary,2025-09-24,2025-09-25,2025-10-01
1477,280,delivered,596 Green Club Suite 489,Stevenborough,Netherlands,2023-10-06,2023-10-10,2023-10-13
1478,141,delivered,54262 Fletcher Island Suite 959,Edwardport,Northern Mariana Islands,2024-01-30,2024-01-31,2024-02-05
1479,105,delivered,4267 Ramirez Village,New James,United States Virgin Islands,2025-06-12,2025-06-15,2025-06-17
1480,311,delivered,946 Catherine Vista Suite 411,Laurenbury,Bouvet Island (Bouvetoya),2024-04-12,2024-04-15,2024-04-20
1481,214,delivered,934 Richard Court,East Sandra,Saint Barthelemy,2025-04-12,2025-04-13,2025-04-15
1482,236,delivered,0949 Butler Bridge,West Theodoreside,Cyprus,2025-02-07,2025-02-11,2025-02-13
1483,227,delivered,1248 Cassandra Tunnel,Spencerfort,Cook Islands,2024-06-25,2024-06-26,2024-07-01
1484,326,pending,5416 Jacobs Ways Apt. 364,West Jessicaburgh,Sudan,2025-06-17,,
1485,387,pending,93593 Victoria Landing,West Laura,Saint Kitts and Nevis,2025-06-30,,
1486,225,confirmed,560 Romero Gateway,Alexisburgh,Venezuela,2025-04-14,,
1487,187,shipped,614 Jones Glens Suite 415,Davidland,Nigeria,2025-04-01,2025-04-06,
1488,302,delivered,44364 Christopher Flats,Elizabethland,Belgium,2022-10-06,2022-10-09,2022-10-13
1489,159,delivered,7526 Chambers Mall,Port Tyler,Bolivia,2025-01-18,2025-01-23,2025-01-29
1490,103,delivered,51638 Aimee Fork Apt. 046,West Wendybury,Czech Republic,2025-03-31,2025-04-02,2025-04-07
1491,460,confirmed,06164 Richard Pass,Aprilfurt,Svalbard & Jan Mayen Islands,2025-12-28,,
1492,408,delivered,5551 Heather Shore,Kirbybury,Fiji,2025-07-24,2025-07-29,2025-08-02
1493,436,delivered,8901 Romero Parkways,East Garyfort,Korea,2023-12-02,2023-12-06,2023-12-13
1494,307,pending,118 Smith Mews,Brandyfurt,Philippines,2024-09-26,,
